                    * webspice studio — generated netlist
                    Transient Analysis  Wed Jul  8 16:45:50  2026
--------------------------------------------------------------------------------
Index   time            v1#branch       vin             vout            
--------------------------------------------------------------------------------
251	2.442800e-03	-1.45968e-03	1.758555e+00	1.459681e+00	
252	2.452800e-03	-1.16807e-03	1.461191e+00	1.168069e+00	
253	2.462800e-03	-8.72449e-04	1.158060e+00	8.724486e-01	
254	2.472800e-03	-5.75373e-04	8.503595e-01	5.753732e-01	
255	2.482800e-03	-2.82865e-04	5.393027e-01	2.828648e-01	
256	2.492800e-03	-2.87892e-05	2.261175e-01	2.878916e-02	
257	2.502800e-03	1.352136e-08	-8.79601e-02	-1.35214e-05	
258	2.512800e-03	1.399557e-08	-4.01691e-01	-1.39956e-05	
259	2.522800e-03	1.399982e-08	-7.13836e-01	-1.39998e-05	
260	2.532800e-03	1.400072e-08	-1.02316e+00	-1.40007e-05	
261	2.542800e-03	1.400119e-08	-1.32845e+00	-1.40012e-05	
262	2.552800e-03	1.400155e-08	-1.62850e+00	-1.40016e-05	
263	2.562800e-03	1.400188e-08	-1.92212e+00	-1.40019e-05	
264	2.572800e-03	1.400218e-08	-2.20816e+00	-1.40022e-05	
265	2.582800e-03	1.400246e-08	-2.48548e+00	-1.40025e-05	
266	2.592800e-03	1.400274e-08	-2.75299e+00	-1.40027e-05	
267	2.602800e-03	1.400300e-08	-3.00963e+00	-1.40030e-05	
268	2.612800e-03	1.400324e-08	-3.25440e+00	-1.40032e-05	
269	2.622800e-03	1.400348e-08	-3.48633e+00	-1.40035e-05	
270	2.632800e-03	1.400370e-08	-3.70449e+00	-1.40037e-05	
271	2.642800e-03	1.400390e-08	-3.90804e+00	-1.40039e-05	
272	2.652800e-03	1.400409e-08	-4.09616e+00	-1.40041e-05	
273	2.662800e-03	1.400426e-08	-4.26812e+00	-1.40043e-05	
274	2.672800e-03	1.400442e-08	-4.42323e+00	-1.40044e-05	
275	2.682800e-03	1.400456e-08	-4.56089e+00	-1.40046e-05	
276	2.692800e-03	1.400468e-08	-4.68054e+00	-1.40047e-05	
277	2.702800e-03	1.400478e-08	-4.78173e+00	-1.40048e-05	
278	2.712800e-03	1.400486e-08	-4.86404e+00	-1.40049e-05	
279	2.722800e-03	1.400492e-08	-4.92716e+00	-1.40049e-05	
280	2.732800e-03	1.400497e-08	-4.97083e+00	-1.40050e-05	
281	2.742800e-03	1.400499e-08	-4.99488e+00	-1.40050e-05	
282	2.752800e-03	1.400500e-08	-4.99923e+00	-1.40050e-05	
283	2.762800e-03	1.400498e-08	-4.98384e+00	-1.40050e-05	
284	2.772800e-03	1.400495e-08	-4.94878e+00	-1.40049e-05	
285	2.782800e-03	1.400489e-08	-4.89419e+00	-1.40049e-05	
286	2.792800e-03	1.400482e-08	-4.82029e+00	-1.40048e-05	

Index   time            v1#branch       vin             vout            
--------------------------------------------------------------------------------
287	2.802800e-03	1.400472e-08	-4.72737e+00	-1.40047e-05	
288	2.812800e-03	1.400461e-08	-4.61578e+00	-1.40046e-05	
289	2.822800e-03	1.400448e-08	-4.48598e+00	-1.40045e-05	
290	2.832800e-03	1.400433e-08	-4.33848e+00	-1.40043e-05	
291	2.842800e-03	1.400417e-08	-4.17385e+00	-1.40042e-05	
292	2.852800e-03	1.400399e-08	-3.99276e+00	-1.40040e-05	
293	2.862800e-03	1.400379e-08	-3.79590e+00	-1.40038e-05	
294	2.872800e-03	1.400358e-08	-3.58407e+00	-1.40036e-05	
295	2.882800e-03	1.400335e-08	-3.35809e+00	-1.40033e-05	
296	2.892800e-03	1.400311e-08	-3.11885e+00	-1.40031e-05	
297	2.902800e-03	1.400285e-08	-2.86731e+00	-1.40029e-05	
298	2.912800e-03	1.400259e-08	-2.60445e+00	-1.40026e-05	
299	2.922800e-03	1.400231e-08	-2.33132e+00	-1.40023e-05	
300	2.932800e-03	1.400201e-08	-2.04898e+00	-1.40020e-05	
301	2.942800e-03	1.400170e-08	-1.75855e+00	-1.40017e-05	
302	2.952800e-03	1.400136e-08	-1.46119e+00	-1.40014e-05	
303	2.962800e-03	1.400095e-08	-1.15806e+00	-1.40009e-05	
304	2.972800e-03	1.400032e-08	-8.50360e-01	-1.40003e-05	
305	2.982800e-03	1.399846e-08	-5.39303e-01	-1.39985e-05	
306	2.992800e-03	1.397207e-08	-2.26118e-01	-1.39721e-05	
307	3.002800e-03	-3.99310e-07	8.796006e-02	3.993098e-04	
308	3.012800e-03	-1.60008e-04	4.016905e-01	1.600077e-01	
309	3.022800e-03	-4.45304e-04	7.138357e-01	4.453042e-01	
310	3.032800e-03	-7.41633e-04	1.023164e+00	7.416328e-01	
311	3.042800e-03	-1.03804e-03	1.328454e+00	1.038042e+00	
312	3.052800e-03	-1.33186e-03	1.628501e+00	1.331864e+00	
313	3.062800e-03	-1.62052e-03	1.922121e+00	1.620525e+00	
314	3.072800e-03	-1.90243e-03	2.208156e+00	1.902429e+00	
315	3.082800e-03	-2.17628e-03	2.485476e+00	2.176276e+00	
316	3.092800e-03	-2.44082e-03	2.752987e+00	2.440823e+00	
317	3.102800e-03	-2.69491e-03	3.009633e+00	2.694910e+00	
318	3.112800e-03	-2.93745e-03	3.254401e+00	2.937450e+00	
319	3.122800e-03	-3.16743e-03	3.486326e+00	3.167426e+00	
320	3.132800e-03	-3.38388e-03	3.704492e+00	3.383883e+00	
321	3.142800e-03	-3.58593e-03	3.908038e+00	3.585929e+00	
322	3.152800e-03	-3.77274e-03	4.096161e+00	3.772738e+00	
323	3.162800e-03	-3.94355e-03	4.268118e+00	3.943550e+00	
324	3.172800e-03	-4.09767e-03	4.423230e+00	4.097671e+00	
325	3.182800e-03	-4.23448e-03	4.560887e+00	4.234478e+00	
326	3.192800e-03	-4.35342e-03	4.680543e+00	4.353419e+00	
327	3.202800e-03	-4.45401e-03	4.781728e+00	4.454012e+00	
328	3.212800e-03	-4.53585e-03	4.864041e+00	4.535855e+00	
329	3.222800e-03	-4.59862e-03	4.927158e+00	4.598616e+00	
